UML ID	Group Name	Parent Company	Mill Name	RSPO Certification	Latitude	Longitude	Country	Province	District
PO1000004084	CAPELLA	SWARNA NUSA SENTOSA	SWARNA NUSA SENTOSA	Not Certificated	-2.482539	106.076744	Indonesia	Bangka Belitung	Bangka Tengah
PO1000004085	WIDYA	DARIA DHARMA PRATAMA	IPUH	Not Certificated	-2.980764	101.506734	Indonesia	Bengkulu	Mukomuko
PO1000004089	SINAR MAS	KRESNA DUTA AGROINDO	PELAKAR	MB	-2.185278	102.642222	Indonesia	Jambi	Sarolangun
PO1000004090	LAMBANG JAYA	LAMBANG SAWIT PERKASA	LAMBANG SAWIT PERKASA	Not Certificated	-2.223756	102.480456	Indonesia	Jambi	Sarolangun
PO1000004092	PADASA ENAM UTAMA	MULTI MAKMUR MITRA ALAM	MULTI MAKMUR MITRA ALAM	Not Certificated	-2.150817	116.083859	Indonesia	Kalimantan Timur	Paser
PO1000004093	ASTRA AGRO LESTARI	AGRO NUSA ABADI	AGRO NUSA ABADI	Not Certificated	-2.129894	121.484959	Indonesia	Sulawesi Tengah	Morowali
PO1000004094	MENTARI	GRAHACIPTA BANGKOJAYA	GRAHA CIPTA BANGKO JAYA	Not Certificated	-2.0852778	102.436472	Indonesia	Jambi	Merangin
PO1000004096	ASTRA AGRO LESTARI	BORNEO INDAH MARJAYA	BORNEO INDAH MARJAYA	Not Certificated	-2.033198	116.401023	Indonesia	Kalimantan Timur	Paser
PO1000004098	CITRA BORNEO INDAH (CBI)	TANJUNG SAWIT ABADI	TANJUNG SAWIT ABADI	MB	-1.911694	111.599406	Indonesia	Kalimantan Tengah	Lamandau
PO1000004100	INCASI RAYA (GUNAS)	MEGASAWINDO PERKASA	MEGASAWINDO PERKASA	Not Certificated	-1.6843	102.2347	Indonesia	Jambi	Bungo
PO1000004101	BAKRIE	SUMBERTAMA NUSAPERTIWI	SUMBERTAMA NUSA PERTIWI	Not Certificated	-1.6804	103.799883	Indonesia	Jambi	Muaro Jambi
PO1000004102	EAGLE HIGH PLANTATIONS	ADHYAKSA DHARMA SATYA	ADHYAKSA DHARMA SATYA	MB	-1.588931	112.861883	Indonesia	Kalimantan Tengah	Kotawaringin Timur
PO1000004103	UNKNOWN	ERASAKTI WIRA FORESTAMA	ERASAKTI WIRA FORESTAMA 1	Not Certificated	-1.529469	103.726249	Indonesia	Jambi	Muaro Jambi
PO1000004104	TIRTA MAS MAJUTAMA	TIDAR KERINCI AGUNG	TIDAR KERINCI AGUNG	Not Certificated	-1.52085	101.553368	Indonesia	Sumatera Barat	Dharmasraya
PO1000004105	UNKNOWN	TEBO PLASMA INTILESTARI	TEBO PLASMA INTILESTARI	Not Certificated	-1.444739	102.537288	Indonesia	Jambi	Tebo
PO1000004106	UNKNOWN	KURNIA LUWUK SEJATI	TOILI	Not Certificated	-1.359017	122.307176	Indonesia	Sulawesi Tengah	Banggai
PO1000004107	TRIPUTRA AGRO PERSADA	MUARATOYU SUBUR LESTARI	MUARATOYU SUBUR LESTARI	Not Certificated	-1.351767	116.382913	Indonesia	Kalimantan Timur	Penajam Paser Utara
PO1000004109	ASTRA AGRO LESTARI	LETAWA	LETAWA	Not Certificated	-1.332133	119.42824	Indonesia	Sulawesi Barat	Mamuju Utara
PO1000004110	UNKNOWN	MITRA SAWIT JAMBI	MITRA SAWIT JAMBI	Not Certificated	-1.316889	103.086833	Indonesia	Jambi	Tanjung Jabung B
PO1000004111	METRO	CITRAKOPRASINDO TANI	CITRAKOPRASINDO TANI	Not Certificated	-1.295921	103.143637	Indonesia	Jambi	Tanjung Jabung B
PO1000004112	UNKNOWN	RUDY AGUNG AGRA LAKSANA	RAAL	Not Certificated	-1.276208	103.248727	Indonesia	Jambi	Tanjung Jabung B
PO1000004113	ASTRA AGRO LESTARI	PASANGKAYU	PASANGKAYU	Not Certificated	-1.222355	119.472451	Indonesia	Sulawesi Barat	Mamuju Utara
PO1000004114	INCASI RAYA (GUNAS)	TRANSCO PRATAMA	TRANSCO PRATAMA	Not Certificated	-1.178455	101.722335	Indonesia	Sumatera Barat	Dharmasraya
PO1000004116	MAKIN	ANTANG GANDA UTAMA	BUTONG	"IP, MB"	-1.115694	114.887194	Indonesia	Kalimantan Tengah	Barito Utara
PO1000004117	UNKNOWN	NIRMALA ABDI DAMAI	SEI AKAR	Not Certificated	-0.792917	102.5963	Indonesia	Riau	Indragiri Hulu
PO1000004119	SARIMAS	PT. KARYA TAMA BAKTI MULIA	PT. KARYA TAMA BAKTI MULIA	Not Certificated	-0.7282	101.6399	Indonesia	Riau	Kuantan Singingi
PO1000004121	TSH RESOURCES	FARINDA BERSAUDARA	FARINDA BERSAUDARA	Not Certificated	-0.695892	116.261869	Indonesia	Kalimantan Timur	Kutai Barat
PO1000004125	UNKNOWN	PRIMA PALM LATEX INDUSTRI	PRIMA PALM LATEX INDUSTRI	Not Certificated	2.78305	99.253967	Indonesia	Sumatera Utara	Asahan
PO1000004126	MAHKOTA	KARYA MITRA ANDALAN	KARYA MITRA ANDALAN	Not Certificated	2.78457	99.61819	Indonesia	Sumatera Utara	Asahan
PO1000004127	SIPEF	DENDY MARKER INDAH LESTARI	DENDYMARKER	MB	-2.795033	102.944683	Indonesia	Sumatera Selatan	Musi Rawas
PO1000004128	SAMSUNG	INECDA PLANTATIONS	INECDA	"IP, MB"	-0.49318	102.367555	Indonesia	Riau	Indragiri Hulu
PO1000004129	UNKNOWN	SAWITA INTER PERKASA	SAWITA INTER PERKASA	Not Certificated	2.799	99.441617	Indonesia	Sumatera Utara	Asahan
PO1000004130	UNKNOWN	SWAKARSA SAWIT RAYA	SWAKARSA SAWIT RAYA	Not Certificated	-0.48911	102.479086	Indonesia	Riau	Indragiri Hulu
PO1000004131	LONSUM	PERUSAHAAN PERKEBUNAN LONDON SUMATRA INDONESIA	PAHU MAKMUR	Not Certificated	-0.598324	116.1398	Indonesia	Kalimantan Timur	Kutai Barat
PO1000004132	SINAR MAS	SINAR KENCANA INTI PERKASA	SENAKIN	Not Certificated	-2.807667	116.186301	Indonesia	Kalimantan Selatan	Kota Baru
PO1000004133	LONSUM	PERUSAHAAN PERKEBUNAN LONDON SUMATRA INDONESIA	SEI LAKITAN	Not Certificated	-2.832833	103.129317	Indonesia	Sumatera Selatan	Musi Rawas
PO1000004134	PTPN III	PERKEBUNAN NUSANTARA IV	BERANGIR	MB	2.2247222	99.760278	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004135	UNKNOWN	PINANG WITMAS SEJATI	PINANG WITMAS SEJATI	"IP, MB"	-2.221933	104.1768	Indonesia	Sumatera Selatan	Musi Banyuasin
PO1000004136	LYMAN AGRO	SINAR DINAMIKA KAPUAS	SINAR DINAMIKA KAPUAS	Not Certificated	-0.309167	111.596767	Indonesia	Kalimantan Barat	Melawi
PO1000004137	SUNGAI BUDI	SERBA HUTA JAYA	SERBA HUTA JAYA	Not Certificated	2.222889	99.934639	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004138	SAMSUNG	GANDAERAH HENDANA	GANDAERAH HENDANA	"IP, MB"	-0.156038	102.20624	Indonesia	Riau	Pelalawan
PO1000004139	UNKNOWN	ANUGRAH DJAM SAWIT LESTARI	ANUGRAH DJAM SAWIT LESTARI	Not Certificated	-2.848567	104.26545	Indonesia	Sumatera Selatan	Banyu Asin
PO1000004141	UMADA	UMADA	UMADA	Not Certificated	2.23425	99.789117	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004142	PADASA ENAM UTAMA	INTERNUSA PRIMA MAKMUR	TELUK DALAM	Not Certificated	2.852254	99.673624	Indonesia	Sumatera Utara	Asahan
PO1000004149	DUPONT & LEOSK ENTERPRISES	SINTONG ABADI	SINTONG ABADI	Not Certificated	2.9239	99.707367	Indonesia	Sumatera Utara	Asahan
PO1000004150	WILMAR GROUP	KARUNIA KENCANA PERMAI SEJATI	KARUNIA KENCANA PERMAI SEJATI	IP	-2.23985	112.63045	Indonesia	Kalimantan Tengah	Kotawaringin Timur
PO1000004153	CISADANE RAYA	CISADANE SAWIT RAYA	CISADANE SAWIT RAYA	Not Certificated	2.242982	100.191747	Indonesia	Sumatera Utara	Labuhanbatu
PO1000004154	BBIP PALM	FLORA WAHANA TIRTA	FLORA WAHANA TIRTA	Not Certificated	0.134774	101.267236	Indonesia	Riau	Kampar
PO1000004155	IBRIS PALM	DELIMA MAKMUR	DELIMA MAKMUR	Not Certificated	2.24508	98.02851	Indonesia	Aceh	Aceh Singkil
PO1000004156	ASTRA AGRO LESTARI	SURYARAYA LESTARI	SURYARAYA LESTARI 2	Not Certificated	-2.1151333	119.2570917	Indonesia	Sulawesi Barat	Mamuju
PO1000004157	ROYAL GOLDEN EAGLE	MITRA UNGGUL PUSAKA	SEGATI	MB	0.141389	101.6466667	Indonesia	Riau	Pelalawan
PO1000004158	CARGILL	POLIPLANT SEJAHTERA	SIRIHAM	"IP, MB"	-2.28375	110.868267	Indonesia	Kalimantan Barat	Ketapang
PO1000004159	UNKNOWN	SURYA BRATASENA PLANTATION	SEI NILO	Not Certificated	0.1510556	101.975056	Indonesia	Riau	Pelalawan
PO1000004160	FIRST RESOURCES	CILIANDRA PERKASA	CILIANDRA PERKASA	Not Certificated	0.1621	101.0549	Indonesia	Riau	Kampar
PO1000004161	MERBAUJAYA INDAHRAYA	MERBAUJAYA INDAHRAYA	MERBAUJAYA INDAHRAYA	Not Certificated	2.283883	99.7803	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004162	HPI-AGRO (DJARUM)	PENITI SUNGAI PURUN	ENGGANG	Not Certificated	0.2998	109.1754	Indonesia	Kalimantan Barat	Pontianak
PO1000004163	KALIMANTAN SAWIT KUSUMA (KSK)	KALIMANTAN SAWIT KUSUMA	KALIMANTAN SAWIT KUSUMA	Not Certificated	-2.293505	111.166972	Indonesia	Kalimantan Tengah	Sukamara
PO1000004164	PROVIDENT AGRO	LANGGAM INTI HIBRINDO	LANGGAM INTI HIBRINDO	Not Certificated	0.303622	101.904783	Indonesia	Riau	Pelalawan
PO1000004165	ASTRA AGRO LESTARI	GUNUNG SEJAHTERA DUA INDAH	GUNUNG SEJAHTERA DUA INDAH	Not Certificated	-2.30085	111.837333	Indonesia	Kalimantan Tengah	Kotawaringin Barat
PO1000004167	ASTRA AGRO LESTARI	PERKEBUNAN LEMBAH BHAKTI	PERKEBUNAN LEMBAH BHAKTI 1	Not Certificated	2.314164	97.995719	Indonesia	Aceh	Aceh Singkil
PO1000004168	PADASA ENAM UTAMA	PADASA ENAM UTAMA	KOTO KAMPAR	Not Certificated	0.39647222	100.613167	Indonesia	Riau	Kampar
PO1000004169	INCASI RAYA (GUNAS)	SUMATERA JAYA AGRO LESTARI	SILAUT	Not Certificated	-2.330883	100.995267	Indonesia	Sumatera Barat	Pesisir Selatan
PO1000004171	UNION SAMPOERNA TRIPUTRA PERSADA (USTP)	PT. HHK SUNGAI BILA ESTATE	PT. HHK SUNGAI BILA ESTATE	Not Certificated	-2.3333	111.281083	Indonesia	Kalimantan Tengah	Sukamara
PO1000004172	UNKNOWN	MULTI PALMA SEJAHTERA	SI KIJANG	Not Certificated	0.414389	101.66675	Indonesia	Riau	Pelalawan
PO1000004173	UNKNOWN	SAWITA UNGGUL JAYA	SAWITTA UNGGUL JAYA	Not Certificated	2.33347	100.09947	Indonesia	Sumatera Utara	Labuhanbatu
PO1000004175	DAYA SEMESTA AGRO PERSADA (DSAP)	DAYA SEMESTA AGRO PERSADA	DAYA SEMESTA AGRO PERSADA	Not Certificated	-2.963908	104.917801	Indonesia	Sumatera Selatan	Banyu Asin
PO1000004176	ASTRA AGRO LESTARI	GUNUNG SEJAHTERA PUTI PESONA	GUNUNG SEJAHTERA PUTI PESONA	Not Certificated	-2.366254	111.955128	Indonesia	Kalimantan Tengah	Kotawaringin Barat
PO1000004177	LONSUM	PERUSAHAAN PERKEBUNAN LONDON SUMATRA INDONESIA	TERAWAS INDAH	Not Certificated	-2.975562	102.788219	Indonesia	Sumatera Selatan	Musi Rawas
PO1000004178	UNKNOWN	SENTOSA MULIA BAHAGIA	SENTOSA MULIA BAHAGIA	Not Certificated	-2.375462	103.973495	Indonesia	Sumatera Selatan	Musi Banyuasin
PO1000004179	ASTRA AGRO LESTARI	GUNUNG SEJAHTERA IBU PERTIWI	GUNUNG SEJAHTERA IBU PERTIWI	Not Certificated	-2.38	111.79	Indonesia	Kalimantan Tengah	Kotawaringin Barat
PO1000004181	PTPN III	PERKEBUNAN NUSANTARA IV	BAH JAMBI	"IP, MB"	2.986317	99.220233	Indonesia	Sumatera Utara	Simalungun
PO1000004185	TORGANDA	TOR GANDA	TAHUAN GANDA	Not Certificated	2.383611	99.826388	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004188	HERFINTA	SAPTA SENTOSA JAYA ABADI	SAPTA SENTOSA JAYA ABADI	Not Certificated	-2.38565	101.162717	Indonesia	Bengkulu	Mukomuko
PO1000004189	UNKNOWN	RAPI TEKNIK	RAPI TEKNIK	Not Certificated	2.99972	99.21675	Indonesia	Sumatera Utara	Simalungun
PO1000004190	SUPERVENTURE	FORTIUS AGRO ASIA	FORTIUS AGRO ASIA	Not Certificated	0.477181	100.7515306	Indonesia	Riau	Rokan Hulu
PO1000004191	BUMITAMA GUNAJAYA AGRO (BGA)	BUMITAMA GUNAJAYA ABADI	KOTAWARINGIN	Not Certificated	-2.391111	111.373333	Indonesia	Kalimantan Tengah	Kotawaringin Barat
PO1000004192	MUSIRAWAS	MUSIRAWAS CITRA HARPINDO	MUSIRAWAS CITRAHARPINDO PKS 1	Not Certificated	-2.39805	112.22479	Indonesia	Kalimantan Tengah	Seruyan
PO1000004194	KENCANA AGRI	ALAMRAYA KENCANA MAS	ALAM RAYA KENCANA MAS	Not Certificated	-2.400317	115.988167	Indonesia	Kalimantan Selatan	Kota Baru
PO1000004195	PADASA ENAM UTAMA	PADASA ENAM UTAMA	KALIANTA 2	Not Certificated	0.529028	100.776972	Indonesia	Riau	Kampar
PO1000004196	SINAR MAS	SINAR KENCANA INTI PERKASA	SUNGAI KUPANG	MB	-3.053367	116.015417	Indonesia	Kalimantan Selatan	Kota Baru
PO1000004197	UNKNOWN	NAFASINDO	NAFASINDO	Not Certificated	2.43594	97.91529	Indonesia	Aceh	Aceh Singkil
PO1000004198	UNKNOWN	INTI KARYA PLASMA PERKASA	INTI KARYA PLASMA PERKASA	Not Certificated	0.544302	101.253755	Indonesia	Riau	Kampar
PO1000004200	INDAH	HUTA BAYU MARSADA	HUTA BAYU MARSADA	Not Certificated	3.063817	99.333633	Indonesia	Sumatera Utara	Simalungun
PO1000004202	PTPN III	PERKEBUNAN NUSANTARA IV	AJAMU-I	MB	2.457183	100.16065	Indonesia	Sumatera Utara	Labuhanbatu
PO1000004203	UNKNOWN	HARKAT SEJAHTERA	HARKAT SEJAHTERA	Not Certificated	3.065017	99.428267	Indonesia	Sumatera Utara	Simalungun
PO1000004204	UNKNOWN	BUDI TANI KEMBANG JAYA	BUDI TANI KEMBANG JAYA	Not Certificated	0.542767	101.579856	Indonesia	Riau	Siak
PO1000004205	DUPONT & LEOSK ENTERPRISES	KWALA INTAN SAWIT SELATAN	KWALA INTAN SAWIT SELATAN	Not Certificated	2.464104	99.63821	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004206	PTPN III	PERKEBUNAN NUSANTARA V	TERANTAM	MB	0.578806	100.750806	Indonesia	Riau	Kampar
PO1000004207	UNKNOWN	MUTIARA ALAM LESTARI	MUTIARA ALAM LESTARI	Not Certificated	-2.492167	106.364317	Indonesia	Bangka Belitung	Bangka Tengah
PO1000004208	PTPN III	PERKEBUNAN NUSANTARA IV	TINJOWAN	MB	3.080023	99.512734	Indonesia	Sumatera Utara	Simalungun
PO1000004210	SUPERVENTURE	CAHAYA CEMERLANG LESTARI	CAHAYA CEMERLANG LESTARI	Not Certificated	-2.535817	104.150283	Indonesia	Sumatera Selatan	Banyu Asin
PO1000004213	UNKNOWN	PRIMA SAUHUR LESTARI	PRIMA SAUHUR LESTARI	Not Certificated	3.083042	99.301816	Indonesia	Sumatera Utara	Simalungun
PO1000004214	ASAM JAWA	SAPTA KARYA DAMAI	SAPTA KARYA DAMAI	Not Certificated	-2.58287	112.62698	Indonesia	Kalimantan Tengah	Kotawaringin Timur
PO1000004215	ANGLO-EASTERN PLANTATION (AEP)	ALNO AGRO UTAMA	SUMIDO	Not Certificated	-3.13275	101.8766	Indonesia	Bengkulu	Bengkulu Utara
PO1000004216	FIRST RESOURCES	SURYA INTISARI RAYA	SURYA INTISARI RAYA	Not Certificated	0.629583	101.5685	Indonesia	Riau	Pekanbaru
PO1000004217	BAKRIE	GRAHADURA LEIDONGPRIMA	LEIDONG MAKMUR	Not Certificated	2.583633	99.782467	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004218	UNKNOWN	AGUNG AGRO LESTARI	AGUNG AGRO LESTARI	Not Certificated	2.541258	99.88067	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004219	PTPN III	PERKEBUNAN NUSANTARA V	LUBUK DALAM	MB	0.629944	101.779556	Indonesia	Riau	Siak
PO1000004223	WILMAR GROUP	MUSI BANYUASIN INDAH	SELABU	Not Certificated	-2.627033	103.818533	Indonesia	Sumatera Selatan	Musi Banyuasin
PO1000004225	PTPN III	PERKEBUNAN NUSANTARA V	SEI BUATAN	MB	0.6539	101.8648	Indonesia	Riau	Siak
PO1000004226	SAMPOERNA AGRO	SUNGAI RANGIT	SUNGAI RANGIT	MB	-2.628958	111.257912	Indonesia	Kalimantan Tengah	Sukamara
PO1000004228	ASTRA AGRO LESTARI	SUBUR AGRO MAKMUR	SUBUR AGRO MAKMUR	Not Certificated	-2.652773	114.970661	Indonesia	Kalimantan Selatan	Hulu Sungai Selatan
PO1000004230	UNKNOWN	SENTOSA SEJAHTERA SEJATI	SENTOSA SEJAHTERA SEJATI	Not Certificated	-2.66545	101.29975	Indonesia	Bengkulu	Mukomuko
PO1000004231	FIRST RESOURCES	PT SUBUR ARUMMAKMUR	PT SUBUR ARUMMAKMUR	Not Certificated	0.819333	100.8875	Indonesia	Riau	Kampar
PO1000004232	TIANJIN JULONG	GRAHA INTI JAYA	GRAHA INTI JAYA	Not Certificated	-2.673925	114.37912	Indonesia	Kalimantan Tengah	Kapuas
PO1000004234	EAGLE HIGH PLANTATIONS	BUMI LANGGENG PERDANATRADA	BEDAUN	Not Certificated	-2.72055	111.822667	Indonesia	Kalimantan Tengah	Kotawaringin Barat
PO1000004236	UNKNOWN	PINAGO UTAMA	PINAGO UTAMA	Not Certificated	-2.739183	103.568533	Indonesia	Sumatera Selatan	Musi Banyuasin
PO1000004238	UNION SAMPOERNA TRIPUTRA PERSADA (USTP)	SALONOK LADANG MAS	SALONOK LADANG MAS	Not Certificated	-2.754	112.437383	Indonesia	Kalimantan Tengah	Seruyan
PO1000004239	UNKNOWN	LIBO SAWIT PERKASA	LIBO SAWIT PERKASA	Not Certificated	0.956278	101.140528	Indonesia	Riau	Siak
PO1000004240	UNKNOWN	SUMBER SAWIT JAYA LESTARI	SUMBER SAWIT JAYA LESTARI	Not Certificated	2.761504	99.958939	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004241	HUTAHAEAN	HUTAHAEAN	TELUK SONO	Not Certificated	1.06	100.7572	Indonesia	Riau	Rokan Hulu
PO1000004242	DUTA MARGA	SAMUDERA SAWIT NABATI	SAMUDERA SAWIT NABATI	Not Certificated	2.766733	97.9367	Indonesia	Aceh	Subulussalam
PO1000004243	WILMAR GROUP	AGRINDO INDAH PERSADA	AGROINDO INDAH PERSADA 1	Not Certificated	2.778667	99.393433	Indonesia	Sumatera Utara	Asahan
PO1000004244	PERMATA HIJAU	PERMATA HIJAU SAWIT	PERMATA HIJAU SAWIT	MB	1.066238	100.070478	Indonesia	Sumatera Utara	Padang Lawas
PO1000004245	UNKNOWN	ERA SAWITA	ERA SAWITA	Not Certificated	1.07791	100.49042	Indonesia	Riau	Rokan Hulu
PO1000004246	SUPERVENTURE	MANDIRI SAWIT BERSAMA	AEK TINGA	Not Certificated	1.073631	99.995119	Indonesia	Sumatera Utara	Padang Lawas
PO1000004249	UNKNOWN	TENGGANAU MANDIRI LESTARI	TENGGANAU MANDIRI LESTARI	Not Certificated	1.122222	101.257278	Indonesia	Riau	Bengkalis
PO1000004251	UNKNOWN	SUMBER JAYA INDAHNUSA COY	TAMBUSAI MILL	Not Certificated	1.134644	100.64218	Indonesia	Riau	Rokan Hulu
PO1000004252	TORGANDA	TORUS GANDA	TAMBUSAI TIMUR	Not Certificated	1.139364	100.40855	Indonesia	Riau	Rokan Hulu
PO1000004253	FIRST RESOURCES	PERDANA INTISAWIT PERKASA	PERDANA INTI SAWIT PERKASA 1	Not Certificated	1.140183	100.494367	Indonesia	Riau	Rokan Hulu
PO1000004254	ZTE AGRIBUSINESS	RANA WASTU KENCANA	RANA WESTU KENCANA	Not Certificated	1.145883	109.318333	Indonesia	Kalimantan Barat	Sambas
PO1000004255	UNKNOWN	MUSTIKA AGUNG SAWIT SEJAHTERA	MUSTIKA AGUNG SAWIT SEJAHTERA	Not Certificated	1.224239	101.242411	Indonesia	Riau	Bengkalis
PO1000004257	FIRST RESOURCES	MURINIWOOD INDAH INDUSTRY	MURINI WOOD INDAH INDUSTRI	MB	1.39375	101.30525	Indonesia	Riau	Bengkalis
PO1000004259	MAHKOTA	INTAN SEJATI ANDALAN	INTAN SEJATI ANDALAN	Not Certificated	1.432694	101.285667	Indonesia	Riau	Bengkalis
PO1000004260	SUPERVENTURE	HASIL KARYA BUMI SEJATI	HASIL KARYA BUMI SEJATI	Not Certificated	1.45105	100.6165306	Indonesia	Riau	Rokan Hilir
PO1000004263	UNKNOWN	SAWIT RIAU MAKMUR	TELUK MEGA	Not Certificated	1.533719	100.992861	Indonesia	Riau	Rokan Hilir
PO1000004265	SUPERVENTURE	SINAR SAWIT SUBUR LESTARI	SINAR SAWIT SUBUR LESTARI	Not Certificated	1.590339	99.872989	Indonesia	Sumatera Utara	Padang Lawas Utara
PO1000004266	UNKNOWN	DJAYA GLOBALINDO SENTOSA	DJAYA GLOBALINDO SENTOSA	Not Certificated	1.694611111	101.043	Indonesia	Riau	Rokan Hilir
PO1000004267	MUSIM MAS	BAHANA NUSA INTERINDO	BAHANA NUSA INTERINDO	Not Certificated	1.69686	100.701833	Indonesia	Riau	Rokan Hilir
PO1000004268	PTPN III	PERKEBUNAN NUSANTARA V	TANAH PUTIH	MB	1.74	100.51	Indonesia	Riau	Rokan Hilir
PO1000004269	SUMBER TANI HARAPAN (STH)	ABDI BUDI MULIA	ABDI BUDI MULIA 1	Not Certificated	2.0512694	100.252339	Indonesia	Sumatera Utara	Labuhanbatu Selatan
PO1000004270	UNKNOWN	CITRA INDAH PERTIWI	CITRA INDAH PERTIWI	Not Certificated	2.072353	100.010247	Indonesia	Sumatera Utara	Labuhanbatu
PO1000004271	UNKNOWN	SINAR PANDAWA	SINAR PANDAWA	Not Certificated	2.226342	100.082275	Indonesia	Sumatera Utara	Labuhanbatu
PO1000004273	UNKNOWN	SINAR SAWIT LESTARI	SINAR SAWIT LESTARI	Not Certificated	2.461781	99.652975	Indonesia	Sumatera Utara	Labuhanbatu Utara
PO1000004274	UNKNOWN	BANGUN SEMPURNA LESTARI	BANGUN SEMPURNA LESTARI	Not Certificated	2.633514	97.950322	Indonesia	Aceh	Subulussalam
PO1000004275	UNKNOWN	DJAJA PUTRA INDONESIA	DJAJA PUTRA INDONESIA	Not Certificated	2.680278	99.427611	Indonesia	Sumatera Utara	Asahan
PO1000004277	PTPN III	PERKEBUNAN NUSANTARA IV	PASIR MANDOGE	MB	2.76796	99.31697	Indonesia	Sumatera Utara	Asahan
PO1000004280	PTPN III	PERKEBUNAN NUSANTARA IV	AIR BATU	MB	2.859745	99.638317	Indonesia	Sumatera Utara	Asahan
PO1000004281	PTPN III	PERKEBUNAN NUSANTARA IV	MAYANG	"IP, MB"	3.033219	99.3334	Indonesia	Sumatera Utara	Simalungun
PO1000004284	MAKIN	SANGGAM KAHURIPAN INDONESIA	SANGGAM KAHURIPAN INDONESIA	Not Certificated	3.115467	117.266333	Indonesia	Kalimantan Timur	Bulungan
PO1000004285	UNKNOWN	KWALA GUNUNG	LIMA PULUH	Not Certificated	3.163917	99.482383	Indonesia	Sumatera Utara	Batu Bara
PO1000004286	UNKNOWN	INDOMAS MITRA TEKNIK	INDOMAS MITRA TEKNIK	Not Certificated	3.2259	97.980486	Indonesia	Sumatera Utara	Karo
PO1000004288	UNKNOWN	MITRA AGUNG SAWITA SEJATI	MITRA AGUNG SAWITA SEJATI	Not Certificated	3.296392	99.305017	Indonesia	Sumatera Utara	Batu Bara
PO1000004289	MAHKOTA	KARYA PRATAMA NIAGAJAYA	KARYA PRATAMA NIAGAJAYA	Not Certificated	3.316389	99.31377778	Indonesia	Sumatera Utara	Batu Bara
PO1000004291	UNKNOWN	DEWA RENCANA PERANGIN ANGIN	DEWA RENCANA PERANGIN ANGIN	Not Certificated	3.501233	98.437783	Indonesia	Sumatera Utara	Langkat
PO1000004292	UNKNOWN	TANINDO SEJATI	TANINDO SEJATI	Not Certificated	3.51085	99.202317	Indonesia	Sumatera Utara	Serdang Bedagai
PO1000004294	UNKNOWN	PERUSAHAAN PERKEBUNAN & DAGANG INDAH PONTJAN	DELI MUDA	Not Certificated	3.564244	99.016147	Indonesia	Sumatera Utara	Serdang Bedagai
PO1000004295	UNKNOWN	AMAL TANI	AMAL TANI	Not Certificated	3.588333	98.305556	Indonesia	Sumatera Utara	Langkat
PO1000004296	UNKNOWN	SINAR LANGKAT PERKASA	SINAR LANGKAT PERKASA	Not Certificated	3.620806	98.401528	Indonesia	Sumatera Utara	Langkat
PO1000004297	UNKNOWN	RAYA PADANG LANGKAT	SEI MUSAM POM	Not Certificated	3.6506639	98.1507722	Indonesia	Sumatera Utara	Langkat
PO1000004299	AMARA PLANTATION	SURYA PANEN SUBUR	SURYA PANEN SUBUR	Not Certificated	3.8077	96.4947	Indonesia	Aceh	Nagan Raya
PO1000004300	UNKNOWN	KALLISTA ALAM	KALLISTA ALAM	Not Certificated	3.871528	96.58175	Indonesia	Aceh	Nagan Raya
PO1000004302	UNKNOWN	PERKEBUNAN PERTANIAN PATI SARI	PATI SARI	Not Certificated	4.088528	97.960917	Indonesia	Aceh	Aceh Tamiang
PO1000004303	UNKNOWN	BEURATA SUBUR PERSADA	BEURATA SUBUR PERSADA	Not Certificated	4.125333	96.34125	Indonesia	Aceh	Nagan Raya
PO1000004305	UNKNOWN	TRI AGRO PALMA TAMIANG	TRI AGRO PALMA TAMIANG	Not Certificated	4.186056	98.042389	Indonesia	Aceh	Aceh Tamiang
PO1000004306	FIMACORP	NUNUKAN JAYA LESTARI	KEMPAS	"IP, MB"	4.205883	117.251783	Indonesia	Kalimantan Timur	Nunukan
PO1000004307	UNKNOWN	CINTA RAJA	SILINDA	Not Certificated	3.217	98.78099	Indonesia	Sumatera Utara	Serdang Bedagai
PO1000004308	MOPOLI RAYA	PT. SAPTA SENTOSA JAYA ABADI WILAYAH 2	PT. SAPTA SENTOSA JAYA ABADI WILAYAH 2 (PKS ALUE KUYUN)	Not Certificated	4.457442	96.16147222	Indonesia	Aceh	Aceh Barat
PO1000004309	EKA KARYA	KOPERASI PRIMA JASA	KOPERASI PRIMA JASA	Not Certificated	4.598267	97.901833	Indonesia	Aceh	Aceh Timur
PO1000004310	MAHKOTA	MAHKOTA ANDALAN SAWIT	MAHKOTA ANDALAN SAWIT	Not Certificated	-3.227921	104.473048	Indonesia	Sumatera Selatan	Muara Enim
